Kepler_ID,period,transit_depth,transit_duration,flux_std,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,label
3128552,404.4999246491925,0.0006714564175193,5.25,0.0005084398350647,3128552,K02055.03,Kepler-1073 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.50475282,133.63645,0.13,2.376,181.1,1.48,1369.0,828.59,18.9,3,q1_q17_dr25_tce,5509.0,4.308,1.116,294.15271,38.23304,14.523,1
3128793,67.16960297197643,0.0852262575782863,10.0,0.0650652277090585,3128793,K01786.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,24.68662378,137.53976,0.643,15.168,8052.3,48.04,1149.0,412.55,210.9,1,q1_q17_dr25_tce,4648.0,2.996,5.132,294.207,38.22345,14.633,0
3129238,20.19137710001172,0.0040031338799209,2.9000000000000004,0.007827692512986,3129238,K07645.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,2.00870696,131.51,0.194,4.87,53.5,0.55,1232.0,542.87,12.2,1,q1_q17_dr25_tce,5341.0,4.526,0.759,294.3035,38.203011,12.334,1
3130300,668.6687636896388,0.0007366897766287,2.9000000000000004,0.0003449989437439,3130300,K01105.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,5.76573396,133.30941,0.708,2.924,248.0,7.47,1964.0,3518.78,22.2,1,q1_q17_dr25_tce,5772.0,3.364,4.434,294.52557,38.204632,14.313,0
3130548,357.80074395192645,0.0018133537018515,2.9000000000000004,0.0007508956480968,3130548,K02773.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.878855771,131.49524,0.41,1.1014,269.7,1.57,1864.0,2857.19,25.3,1,q1_q17_dr25_tce,5727.0,4.438,0.937,294.57697,38.265518,14.853,0
3217264,175.15374956877164,0.0014515224285061,0.5,0.0002881325149049,3217264,K00401.01,Kepler-149 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,29.19899219,185.440631,0.043,5.1227,2047.2,4.15,540.0,20.05,171.0,1,q1_q17_dr25_tce,5376.0,4.462,0.94,285.85367,38.384121,14.001,1
3217264,175.15374956877164,0.0014515224285061,0.5,0.0002881325149049,3217264,K00401.02,Kepler-149 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,160.0191598,251.28261,0.852,5.472,1552.8,4.28,306.0,2.08,49.6,2,q1_q17_dr25_tce,5376.0,4.462,0.94,285.85367,38.384121,14.001,1
3217264,175.15374956877164,0.0014515224285061,0.5,0.0002881325149049,3217264,K00401.03,Kepler-149 c,CONFIRMED,CANDIDATE,0.997,0,0,0,0,55.3291399,186.31545,0.209,6.918,325.7,1.67,436.0,8.55,21.8,3,q1_q17_dr25_tce,5376.0,4.462,0.94,285.85367,38.384121,14.001,1
3218844,535.6331984583601,0.0018198385604272,5.25,0.0006445437283535,3218844,K07646.01,,FALSE POSITIVE,FALSE POSITIVE,0.147,1,0,0,0,85.112898,171.8254,0.033,2.503,513.8,2.21,422.0,7.48,8.0,1,q1_q17_dr25_tce,6018.0,4.485,0.975,286.46753,38.385971,15.681,0
3218908,171.16782786771032,0.0033355225899015,0.5,0.0003891755522951,3218908,K01108.01,Kepler-770 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.92537246,149.49558,0.806,3.9835,640.9,13.92,1171.0,443.58,41.0,1,q1_q17_dr25_tce,4941.0,3.317,4.885,286.49042,38.374908,14.604,1
3218908,171.16782786771032,0.0033355225899015,0.5,0.0003891755522951,3218908,K01108.02,Kepler-770 c,CONFIRMED,CANDIDATE,0.993,0,0,0,0,1.475323222,131.83272,0.136,2.3155,154.9,5.88,2740.0,13331.51,27.2,3,q1_q17_dr25_tce,4941.0,3.317,4.885,286.49042,38.374908,14.604,1
3218908,171.16782786771032,0.0033355225899015,0.5,0.0003891755522951,3218908,K01108.03,Kepler-770 d,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.15246118,134.57991,0.639,2.5755,223.4,7.62,1941.0,3354.56,24.5,4,q1_q17_dr25_tce,4941.0,3.317,4.885,286.49042,38.374908,14.604,1
3219037,23.95139784817813,8.13587441182581e-05,10.0,0.0003656450045346,3219037,K03395.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,10.00506974,136.83029,0.148,3.481,143.3,1.11,849.0,122.48,11.4,1,q1_q17_dr25_tce,5912.0,4.453,0.924,286.54041,38.3326,14.634,1
3219643,20.62856239589894,0.0001486358652085,10.0,0.0006242456865207,3219643,K03072.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,24.3367026,154.3759,0.577,2.539,551.1,1.95,526.0,18.07,13.4,1,q1_q17_dr25_tce,5141.0,4.505,0.806,286.76147,38.34351,15.581,0
3219995,25.700532181418748,0.0011024654429853,5.25,0.0019207691947637,3219995,K02314.01,Kepler-1187 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.87058705,143.95639,0.878,3.4701,588.0,2.67,701.0,56.97,28.5,1,q1_q17_dr25_tce,6103.0,4.496,0.949,286.892,38.31855,14.562,1
3222680,621.8756967925686,0.0030091929127838,0.5,0.0006923705403388,3222680,K04966.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,2.31164074,132.12133,0.252,2.317,488.7,39.73,4074.0,65140.27,24.6,1,q1_q17_dr25_tce,4883.0,2.439,18.427,287.8613,38.372292,13.041,0
3223433,26.035933183616848,0.0001218197972912,5.25,0.0004084108407763,3223433,K04548.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,61.083322,132.494,0.649,10.396,227.5,1.61,465.0,11.01,11.5,1,q1_q17_dr25_tce,5803.0,4.444,1.015,288.12555,38.347431,14.748,1
3228740,605.0057704459596,0.0020281539158594,10.0,0.0006740739402617,3228740,K06309.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.730956716,132.21412,0.129,2.097,27.8,0.57,2192.0,5431.8,11.2,1,q1_q17_dr25_tce,6028.0,4.371,1.078,289.7424,38.373169,13.707,0
3228804,457.5858719910264,0.0006436900946448,10.0,0.000527660094798,3228804,K03996.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.730947169,132.22192,1.143,4.396,248.0,14.43,1777.0,2349.48,49.1,1,q1_q17_dr25_tce,5514.0,4.569,0.826,289.76114,38.353519,15.01,0
3228824,531.783505633783,0.0008066709120965,10.0,0.0007468639005598,3228824,K01100.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.73093905,355.90306,0.018,2.8437,451.1,1.45,1488.0,1159.62,52.4,1,q1_q17_dr25_tce,4768.0,4.588,0.711,289.76483,38.35236,15.736,0
3228825,69.95469483624191,0.0006224664188212,0.5,0.0003594353409808,3228825,K04055.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.73095491,132.2174,0.415,2.206,29.6,0.88,2711.0,12770.31,7.5,1,q1_q17_dr25_tce,6454.0,4.163,1.587,289.76492,38.38345,12.028,0
3228945,22.97684545670629,0.0007859564460175,2.9000000000000004,0.001650517281059,3228945,K02917.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.730943372,131.49862,0.792,3.004,134.7,1.37,2190.0,5461.14,27.0,1,q1_q17_dr25_tce,6143.0,4.418,1.067,289.7934,38.385078,15.021,0
3228959,33.394603635449414,0.0001295876579354,10.0,0.0005811780089872,3228959,K01107.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,0.73094589,133.68876,1.169,4.32,250.2,17.12,1922.0,3248.17,37.5,1,q1_q17_dr25_tce,5901.0,4.553,0.848,289.7962,38.351181,15.401,0
3228986,25.41727894857478,0.0006733577080778,2.9000000000000004,0.0014524440501195,3228986,K04031.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.730949487,132.22503,0.86,2.367,87.3,1.27,2311.0,6730.38,15.8,1,q1_q17_dr25_tce,6238.0,4.365,1.191,289.80322,38.366692,14.184,0
3228988,688.9081520697239,0.0008155224523891,7.65,0.0006520196626198,3228988,K03992.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.73094701,132.22433,1.158,4.223,227.7,15.83,1870.0,2886.66,31.2,1,q1_q17_dr25_tce,5767.0,4.559,0.837,289.80423,38.370708,15.312,0
3229028,666.8169876790433,0.0005466986302713,2.9000000000000004,0.0001835144920321,3229028,K06100.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,0.730964241,132.19448,0.459,2.483,44.0,0.99,2467.0,8801.05,28.7,1,q1_q17_dr25_tce,5929.0,4.152,1.463,289.81143,38.324951,13.036,0
3229150,36.51968069986754,0.0008332273125025,5.25,0.0013944446899018,3229150,K02150.01,Kepler-1979 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,18.5084526,131.54555,1.258,6.596,758.9,29.33,683.0,51.32,30.1,1,q1_q17_dr25_tce,5942.0,4.506,0.938,289.84286,38.309601,15.253,1
3229150,36.51968069986754,0.0008332273125025,5.25,0.0013944446899018,3229150,K02150.02,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,44.7055876,149.6448,1.692,6.262,471.8,72.59,509.0,15.83,12.0,2,q1_q17_dr25_tce,5942.0,4.506,0.938,289.84286,38.309601,15.253,1
3230095,21.77293682263249,9.928981382183453e-05,10.0,0.0005659599137776,3230095,K07647.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,7.04716175,132.7504,0.856,2.693,150.8,1.1,817.0,105.1,9.4,1,q1_q17_dr25_tce,5496.0,4.592,0.776,290.0831,38.398472,15.13,0
3230206,20.33862404491652,0.0001553156004488,10.0,0.0008373622991749,3230206,K06310.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,7.04715073,132.7471,0.272,1.434,282.5,1.54,932.0,178.49,9.8,1,q1_q17_dr25_tce,5941.0,4.519,0.911,290.10718,38.374409,15.583,0
3230227,42.29251304143885,0.027950101872753,0.5,0.0063512036270284,3230227,K06311.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.047106212,132.75015,1.077,3.16223,69626.0,119.64,1846.0,2744.25,548.5,1,q1_q17_dr25_tce,8162.0,3.973,2.321,290.11258,38.399872,9.002,0
3230578,25.352865950722205,0.0010076882840034,0.5,0.0006016726737944,3230578,K00381.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,6.337614357,170.189414,0.972,1.742,1807.4,9.57,1351.0,787.89,132.7,1,q1_q17_dr25_tce,6581.0,4.138,1.536,290.20364,38.374931,13.406,0
3230753,28.52710639235073,0.0001710364558126,10.0,0.0005002449668251,3230753,K02928.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,17.7337356,143.9223,0.514,5.558,217.3,1.24,597.0,29.95,17.0,1,q1_q17_dr25_tce,5335.0,4.56,0.831,290.2471,38.33939,14.625,0
3230787,53.21278390168161,0.0969508240795479,0.5,0.0148848471703403,3230787,K06101.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,17.734020239,143.9226707,0.837,7.27595,186680.0,93.52,892.0,149.48,2905.9,1,q1_q17_dr25_tce,5883.0,4.04,1.554,290.25485,38.34166,12.553,0
3230805,39.66797373298384,0.0003093359067918,5.25,0.0005918912089745,3230805,K03068.01,,CANDIDATE,CANDIDATE,0.992,0,0,0,0,3.91679553,133.60274,0.007,2.072,161.3,0.85,851.0,123.73,13.2,1,q1_q17_dr25_tce,4889.0,4.637,0.686,290.26028,38.354988,14.976,1
3230805,39.66797373298384,0.0003093359067918,5.25,0.0005918912089745,3230805,K03068.02,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,6.65171459,137.6781,0.408,2.325,151.5,0.84,713.0,61.01,10.0,2,q1_q17_dr25_tce,4889.0,4.637,0.686,290.26028,38.354988,14.976,1
3231120,74.10009522429871,0.0818019498464299,0.5,0.0182208512477205,3231120,K03643.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.900109346,133.380544,0.733,3.9037,126194.0,40.37,1160.0,427.83,448.0,1,q1_q17_dr25_tce,5791.0,4.424,0.969,290.34445,38.377071,16.597,0
3231137,680.3553090096341,0.0007533678183533,5.25,0.000372565885101,3231137,K00382.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,3.900140077,172.37193,1.205,3.77,543.1,23.78,1253.0,582.32,53.6,1,q1_q17_dr25_tce,6407.0,4.48,0.955,290.34735,38.377899,13.561,0
3231341,609.1613088024724,0.0016523891276708,2.9000000000000004,0.0007443470006809,3231341,K01102.01,Kepler-24 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.33343853,137.58782,0.979,6.221,536.4,4.12,915.0,165.3,31.7,1,q1_q17_dr25_tce,5896.0,4.197,1.24,290.41327,38.34375,14.925,1
3231341,609.1613088024724,0.0016523891276708,2.9000000000000004,0.0007443470006809,3231341,K01102.02,Kepler-24 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.14515981,140.56811,0.965,5.073,446.8,3.43,1050.0,287.91,32.2,2,q1_q17_dr25_tce,5896.0,4.197,1.24,290.41327,38.34375,14.925,1
3231341,609.1613088024724,0.0016523891276708,2.9000000000000004,0.0007443470006809,3231341,K01102.03,Kepler-24 e,CONFIRMED,CANDIDATE,1.0,0,0,0,0,18.9985279,144.74157,1.3,4.529,430.7,43.17,792.0,93.03,16.9,3,q1_q17_dr25_tce,5896.0,4.197,1.24,290.41327,38.34375,14.925,1
3231341,609.1613088024724,0.0016523891276708,2.9000000000000004,0.0007443470006809,3231341,K01102.04,Kepler-24 d,CONFIRMED,CANDIDATE,0.999,0,0,0,0,4.24439049,137.06643,0.949,3.282,174.0,2.07,1305.0,686.99,15.1,5,q1_q17_dr25_tce,5896.0,4.197,1.24,290.41327,38.34375,14.925,1
3232249,501.4598707593295,0.0008505004077908,2.9000000000000004,0.0005912419955197,3232249,K07648.01,,CANDIDATE,CANDIDATE,0.967,0,0,0,0,1.183505016,131.75303,0.403,1.275,116.6,0.8,1293.0,658.87,10.0,1,q1_q17_dr25_tce,4832.0,4.592,0.746,290.6864,38.355598,15.424,1
3232859,385.6651326930065,0.0051507995692877,0.5,0.0004252608356305,3232859,K01090.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,8.387210055,138.903759,1.284,1.6477,4952.0,72.52,1211.0,509.55,180.6,1,q1_q17_dr25_tce,6089.0,4.044,1.795,290.862,38.35358,14.01,0
3233043,23.460010095777186,0.0044019905884977,2.9000000000000004,0.0050744935829296,3233043,K00966.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.379463865,170.2480164,1.246,0.86896,1973.3,59.56,3000.0,19256.81,458.6,1,q1_q17_dr25_tce,5075.0,3.892,1.783,290.91119,38.335579,13.787,0
3234598,29.9125453797165,0.0003950544090293,7.65,0.0007845946783379,3234598,K02413.01,Kepler-383 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.90467523,144.32009,0.553,3.28,412.4,1.49,545.0,20.91,21.2,1,q1_q17_dr25_tce,4513.0,4.574,0.722,291.34259,38.363129,15.07,1
3234598,29.9125453797165,0.0003950544090293,7.65,0.0007845946783379,3234598,K02413.02,Kepler-383 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,31.2012202,140.07042,0.714,4.077,360.1,1.47,406.0,6.44,13.7,2,q1_q17_dr25_tce,4513.0,4.574,0.722,291.34259,38.363129,15.07,1
3234843,481.4389474191949,0.0011921393948017,5.25,0.0009099437921645,3234843,K03057.01,Kepler-405 c,CONFIRMED,CANDIDATE,0.997,0,0,0,0,29.72722,134.6581,0.744,3.45,1010.2,3.02,557.0,22.7,19.4,1,q1_q17_dr25_tce,5815.0,4.54,0.877,291.40945,38.340019,15.855,1
3234843,481.4389474191949,0.0011921393948017,5.25,0.0009099437921645,3234843,K03057.02,Kepler-405 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.61368712,140.85316,0.024,3.498,559.8,2.06,785.0,89.65,18.9,2,q1_q17_dr25_tce,5815.0,4.54,0.877,291.40945,38.340019,15.855,1
3235282,20.39682092533039,0.0001677278022142,7.65,0.0006314986928901,3235282,K07649.01,,FALSE POSITIVE,FALSE POSITIVE,0.011,1,0,0,0,494.165759,472.0427,0.41,2.239,1440.0,4.5,265.0,1.17,7.4,1,q1_q17_dr25_tce,6392.0,4.399,1.162,291.51395,38.365471,15.404,0
3236705,22.81791075189165,0.0004887755018203,7.65,0.0009678142504858,3236705,K03343.01,,CANDIDATE,CANDIDATE,0.864,0,0,0,0,83.2664103,194.23925,0.029,2.813,620.0,2.89,439.0,8.78,10.9,1,q1_q17_dr25_tce,5538.0,4.266,1.18,291.85522,38.393131,14.97,1
3239171,25.083178423837985,0.0001693316965974,10.0,0.0007575377028646,3239171,K04967.01,,CANDIDATE,CANDIDATE,0.609,0,0,0,0,43.581043,148.4352,0.277,6.883,348.7,1.94,558.0,22.89,8.7,1,q1_q17_dr25_tce,6225.0,4.45,1.031,292.47034,38.394341,15.63,1
3239636,351.9232708631628,0.0012213118692939,0.5,0.0004192097030311,3239636,K01093.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,0.528755447,133.38227,1.204,5.714,408.5,47.75,3271.0,27241.45,100.1,1,q1_q17_dr25_tce,6151.0,3.92,1.954,292.58304,38.374378,14.662,0
3239671,704.9706146644237,0.0039998604070286,5.25,0.0008049524150447,3239671,K02066.01,Kepler-1678 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,147.97391,263.08561,0.034,6.854,1267.1,3.33,329.0,2.78,26.4,1,q1_q17_dr25_tce,5578.0,4.44,0.95,292.59164,38.399658,14.904,1
3239945,356.879655902627,0.0121567614662937,0.5,0.0005255863989911,3239945,K00490.01,Kepler-167 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.393157678,172.867528,0.102,2.4455,447.2,1.41,807.0,99.9,63.0,2,q1_q17_dr25_tce,4799.0,4.631,0.692,292.65842,38.34539,14.023,1
3239945,356.879655902627,0.0121567614662937,0.5,0.0005255863989911,3239945,K00490.02,Kepler-167 e,CONFIRMED,FALSE POSITIVE,0.0,1,0,0,0,1071.232624,420.286557,0.216,16.1784,19045.6,9.27,129.0,0.07,544.2,1,q1_q17_dr25_tce,4799.0,4.631,0.692,292.65842,38.34539,14.023,1
3239945,356.879655902627,0.0121567614662937,0.5,0.0005255863989911,3239945,K00490.03,Kepler-167 c,CONFIRMED,CANDIDATE,0.987,0,0,0,0,7.40611676,134.07481,0.077,2.8826,417.9,1.37,678.0,49.89,49.6,3,q1_q17_dr25_tce,4799.0,4.631,0.692,292.65842,38.34539,14.023,1
3239945,356.879655902627,0.0121567614662937,0.5,0.0005255863989911,3239945,K00490.04,Kepler-167 d,CONFIRMED,CANDIDATE,0.997,0,0,0,0,21.803708,139.07199,0.568,3.369,246.4,1.11,473.0,11.82,18.5,4,q1_q17_dr25_tce,4799.0,4.631,0.692,292.65842,38.34539,14.023,1
3240049,32.4789639255189,0.0002733539344446,7.65,0.001051854888388,3240049,K04968.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.945414866,133.95496,0.002,2.702,968.7,38.32,3531.0,36765.85,47.5,1,q1_q17_dr25_tce,4403.0,2.178,12.927,292.68399,38.36573,11.557,0
3240158,653.3614422822625,0.0011605852763501,2.9000000000000004,0.0004791398174934,3240158,K01106.01,Kepler-769 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.42608123,139.90039,0.097,3.6379,443.3,2.47,1037.0,273.78,37.5,1,q1_q17_dr25_tce,6049.0,4.353,1.176,292.7131,38.358212,14.818,1
3240158,653.3614422822625,0.0011605852763501,2.9000000000000004,0.0004791398174934,3240158,K01106.02,Kepler-769 c,CONFIRMED,CANDIDATE,0.989,0,0,0,0,15.9868932,137.5964,0.533,4.158,178.5,1.62,803.0,98.51,10.9,2,q1_q17_dr25_tce,6049.0,4.353,1.176,292.7131,38.358212,14.818,1
3240158,653.3614422822625,0.0011605852763501,2.9000000000000004,0.0004791398174934,3240158,K01106.03,,CANDIDATE,CANDIDATE,0.949,0,0,0,0,13.2298203,134.3757,0.435,3.566,157.8,1.5,856.0,126.84,10.0,3,q1_q17_dr25_tce,6049.0,4.353,1.176,292.7131,38.358212,14.818,1
3240159,82.1546967028317,0.1149255212677788,0.5,0.0098628463738082,3240159,K03515.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,82.137609997,196.1225133,1.221,6.11904,210772.0,197.85,640.0,39.55,3583.1,1,q1_q17_dr25_tce,6395.0,3.904,2.012,292.71317,38.369659,12.261,0
3240406,390.9207437971517,0.0003572177701938,0.5,6.581381489884171e-05,3240406,K03185.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.934181579,132.39492,0.62,3.943,12.1,0.79,3268.0,26937.31,19.8,1,q1_q17_dr25_tce,7624.0,4.029,2.152,292.77634,38.39397,11.219,0
3240706,25.71874904944856,0.0001190589238624,10.0,0.0008517600584528,3240706,K01098.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,5.48990788,134.10438,1.199,4.02,598.9,23.6,1039.0,275.65,36.7,1,q1_q17_dr25_tce,5982.0,4.493,0.96,292.85608,38.37257,15.03,0
3241248,128.97553559888283,0.0010456952073678,0.5,0.0005184372491597,3241248,K04141.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,0,0.978046982,131.68639,1.227,2.6137,838.8,129.67,3146.0,23083.37,105.2,1,q1_q17_dr25_tce,5100.0,3.368,4.569,292.99329,38.319489,13.211,0
3241344,31.300535867740777,0.1176703361049034,0.5,0.0451908237965601,3241344,K05984.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.912679136,133.4288498,23.127,3.556,291510.0,1794.2,1018.0,253.12,1229.9,1,q1_q17_dr25_tce,5616.0,4.553,0.72,293.01654,38.318451,14.756,0
3241557,169.85849605257746,0.000825790893427,0.5,0.0002191966593631,3241557,K02863.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.703359172,132.46185,0.152,1.914,57.6,0.69,1525.0,1284.58,13.9,1,q1_q17_dr25_tce,6026.0,4.503,0.904,293.07806,38.359081,13.778,0
3241604,352.27642066238064,0.0030368174383555,10.0,0.0015549454042065,3241604,K02824.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.70336496,132.45889,0.508,1.7045,316.7,1.67,1484.0,1151.45,19.8,2,q1_q17_dr25_tce,5881.0,4.516,0.915,293.09113,38.3521,15.274,0
3241619,129.50102305934618,0.4159330580083576,0.5,0.0917474744093453,3241619,K06312.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.703347524,132.4680448,0.223,3.3039,504406.0,47.62,1202.0,495.27,1288.0,1,q1_q17_dr25_tce,5325.0,4.657,0.648,293.09494,38.361252,12.524,0
3241647,22.14436145120765,0.0001830970178157,10.0,0.000592187142738,3241647,K07650.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.851678507,131.62317,0.418,2.028,67.9,0.85,1840.0,2698.28,9.1,1,q1_q17_dr25_tce,5403.0,4.389,1.029,293.10153,38.340618,15.25,0
3241662,32.25777858874011,0.0001200622229111,10.0,0.0005234272407799,3241662,K06313.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.70332915,132.47294,0.307,1.663,98.5,0.86,1420.0,965.03,8.9,1,q1_q17_dr25_tce,5749.0,4.547,0.864,293.10568,38.37434,15.191,0
3244792,34.95677852153853,0.000108471807661,10.0,0.0004401793905888,3244792,K04347.01,Kepler-1592 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.0570982,134.50122,0.104,3.571,144.0,0.99,1202.0,493.09,15.7,1,q1_q17_dr25_tce,6021.0,4.57,0.819,293.85065,38.397751,14.803,1
3245000,20.57765999917005,0.0029307994653066,10.0,0.0091144777364661,3245000,K06314.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,20.413812,148.5092,1.158,5.806,496.4,16.5,586.0,27.84,11.6,1,q1_q17_dr25_tce,5514.0,4.569,0.826,293.90091,38.308689,15.38,0
3245661,370.0387190755174,0.0301235971886477,0.5,0.0059277932454671,3245661,K03977.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.7088055,132.168239,1.238,3.6789,17575.0,41.08,2035.0,4055.22,195.6,1,q1_q17_dr25_tce,5989.0,4.5,0.908,294.04828,38.364109,15.036,0
3245969,27.13138233571649,0.0004780992384947,7.65,0.001107093864753,3245969,K01101.01,Kepler-768 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,11.39102358,137.70864,0.732,2.303,448.6,1.67,618.0,34.55,10.5,1,q1_q17_dr25_tce,4983.0,4.617,0.728,294.11566,38.393478,15.681,1
3246984,404.9230177893204,0.0028957198789993,0.5,0.0006735808522522,3246984,K00799.01,,CANDIDATE,CANDIDATE,0.773,0,0,0,0,1.626630225,169.820171,1.26,2.1145,1620.6,32.43,1547.0,1355.88,103.6,1,q1_q17_dr25_tce,5735.0,4.41,0.973,294.36819,38.31028,15.279,1
3247268,86.65603470798915,0.0059717856382019,0.5,0.000683451432342,3247268,K01089.01,Kepler-418 b,CONFIRMED,CANDIDATE,0.934,0,0,0,0,86.67856052,175.597013,0.291,10.1289,8244.1,9.83,434.0,8.41,318.3,1,q1_q17_dr25_tce,5822.0,4.351,1.081,294.4335,38.35545,14.696,1
3247268,86.65603470798915,0.0059717856382019,0.5,0.000683451432342,3247268,K01089.02,Kepler-418 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.21828097,140.321095,0.778,2.6969,1843.4,5.1,835.0,114.59,90.1,2,q1_q17_dr25_tce,5822.0,4.351,1.081,294.4335,38.35545,14.696,1
3247294,67.41204432710794,0.0833179958612992,0.5,0.0110522156467725,3247294,K06316.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,67.41958542,133.431122,0.72,7.645,182171.0,49.46,470.0,11.48,836.0,1,q1_q17_dr25_tce,6071.0,4.425,0.962,294.43991,38.38084,13.924,0
3247396,26.43488385052516,0.0001539910142496,0.5,0.000140674327851,3247396,K00121.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,8.8111022,136.4568,1.223,5.0683,401.1,63.66,1399.0,904.92,76.8,1,q1_q17_dr25_tce,6200.0,3.8,2.404,294.46088,38.383461,12.759,0
3247404,46.06312044045486,0.0077866479561687,7.65,0.015149246649596,3247404,K04035.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,8.8109721,136.4718,1.227,4.822,24048.0,47.94,881.0,142.58,26.0,1,q1_q17_dr25_tce,5780.0,4.438,1.0,294.46231,38.381912,18.533,0
3247503,25.595194571305,0.0002609004225855,10.0,0.0008743650757585,3247503,K04397.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.447861451,131.9752,0.427,0.8541,265.4,1.42,2263.0,6221.08,20.3,1,q1_q17_dr25_tce,5901.0,4.553,0.848,294.48499,38.352859,15.497,0
